filepaths,users,genders,words,f0_prob,f0_std,f0_mean
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F007_006.wav,F007,F,academia,"[[195.84856693]
 [192.48400577]
 [191.37537948]
 [190.2731384 ]
 [188.08766501]
 [183.7917368 ]
 [182.73317429]
 [181.68070865]
 [180.63430477]
 [181.68070865]
 [193.59905428]
 [190.2731384 ]]",187.71,5.11
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F007_007.wav,F007,F,academia,"[[195.84856693]
 [195.84856693]
 [192.48400577]
 [187.00435977]
 [184.8564315 ]
 [181.68070865]
 [179.59392773]
 [178.55954282]
 [178.55954282]
 [178.55954282]
 [179.59392773]
 [179.59392773]
 [180.63430477]
 [180.63430477]
 [182.73317429]
 [181.68070865]]",183.62,5.82
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F007_008.wav,F007,F,academia,"[[193.59905428]
 [193.59905428]
 [192.48400577]
 [190.2731384 ]
 [187.00435977]
 [185.92729391]
 [183.7917368 ]
 [182.73317429]
 [181.68070865]
 [181.68070865]
 [180.63430477]
 [180.63430477]
 [180.63430477]
 [180.63430477]
 [181.68070865]
 [183.7917368 ]
 [185.92729391]]",185.1,4.57
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F007_009.wav,F007,F,academia,"[[191.37537948]
 [189.17724576]
 [189.17724576]
 [185.92729391]
 [182.73317429]
 [181.68070865]
 [182.73317429]
 [182.73317429]
 [182.73317429]
 [182.73317429]
 [184.8564315 ]
 [188.08766501]
 [190.2731384 ]
 [192.48400577]
 [194.72056219]
 [199.27193958]
 [201.58736798]
 [198.12421766]]",188.91,6.13
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F007_010.wav,F007,F,academia,"[[190.2731384 ]
 [189.17724576]
 [189.17724576]
 [183.7917368 ]
 [177.53111553]
 [170.49608026]
 [162.79675074]
 [157.25129577]
 [154.54981263]]",175.0,13.42
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F008_001.wav,F008,F,academia,"[[212.34427877]
 [211.12126572]
 [211.12126572]
 [203.92970037]
 [199.27193958]
 [198.12421766]
 [198.12421766]
 [198.12421766]
 [200.42631018]]",203.62,5.85
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F008_002.wav,F008,F,academia,"[[209.90529671]
 [207.49432874]
 [206.29924935]
 [202.75515173]
 [195.84856693]
 [192.48400577]
 [191.37537948]
 [190.2731384 ]
 [192.48400577]
 [194.72056219]
 [236.97560837]
 [245.33253515]]",205.5,17.29
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F008_003.wav,F008,F,academia,"[[206.29924935]
 [205.11105311]
 [203.92970037]
 [198.12421766]
 [194.72056219]
 [194.72056219]
 [194.72056219]
 [196.98310614]
 [199.27193958]
 [236.97560837]
 [242.51465064]
 [249.62087232]
 [251.06691133]
 [249.62087232]]",215.98,22.85
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F008_004.wav,F008,F,academia,"[[206.29924935]
 [205.11105311]
 [205.11105311]
 [201.58736798]
 [198.12421766]
 [198.12421766]
 [199.27193958]
 [201.58736798]
 [206.29924935]
 [209.90529671]
 [218.56644108]
 [221.10606079]
 [222.38691517]
 [224.97092666]
 [227.58496291]
 [234.25371135]
 [241.11786904]]",213.02,13.06
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F008_005.wav,F008,F,academia,"[[196.98310614]
 [196.98310614]
 [194.72056219]
 [190.2731384 ]
 [188.08766501]
 [190.2731384 ]
 [192.48400577]
 [198.12421766]
 [236.97560837]
 [238.3483941 ]
 [238.3483941 ]
 [234.25371135]
 [230.2293728 ]]",209.7,20.77
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F008_006.wav,F008,F,academia,"[[200.42631018]
 [199.27193958]
 [199.27193958]
 [195.84856693]
 [191.37537948]
 [192.48400577]
 [193.59905428]
 [196.98310614]
 [201.58736798]
 [238.3483941 ]
 [241.11786904]
 [242.51465064]
 [242.51465064]
 [243.91952372]]",212.8,21.73
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F008_007.wav,F008,F,academia,"[[208.69633116]
 [207.49432874]
 [207.49432874]
 [205.11105311]
 [199.27193958]
 [194.72056219]
 [191.37537948]
 [190.2731384 ]
 [191.37537948]
 [196.98310614]
 [234.25371135]
 [236.97560837]
 [239.7291323 ]
 [243.91952372]
 [242.51465064]]",212.68,19.9
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F008_008.wav,F008,F,academia,"[[217.30759101]
 [217.30759101]
 [211.12126572]
 [209.90529671]
 [208.69633116]
 [205.11105311]
 [198.12421766]
 [196.98310614]
 [198.12421766]
 [201.58736798]
 [208.69633116]
 [251.06691133]
 [252.52132715]
 [255.45548363]
 [253.98416831]
 [245.33253515]]",220.71,21.75
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F008_009.wav,F008,F,academia,"[[209.90529671]
 [208.69633116]
 [207.49432874]
 [205.11105311]
 [199.27193958]
 [198.12421766]
 [200.42631018]
 [205.11105311]
 [248.18316189]
 [252.52132715]
 [253.98416831]
 [255.45548363]
 [256.9353222 ]
 [259.92076683]
 [256.9353222 ]]",227.87,25.53
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F008_010.wav,F008,F,academia,"[[227.58496291]
 [227.58496291]
 [227.58496291]
 [222.38691517]
 [174.48123723]
 [169.5140951 ]
 [167.56705965]
 [170.49608026]]",198.4,27.99
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F009_001.wav,F009,F,academia,"[[195.84856693]
 [205.11105311]
 [205.11105311]
 [203.92970037]
 [236.97560837]
 [238.3483941 ]
 [238.3483941 ]
 [238.3483941 ]
 [185.92729391]
 [183.7917368 ]
 [187.00435977]
 [190.2731384 ]
 [230.2293728 ]
 [235.6107293 ]]",212.49,21.69
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F009_002.wav,F009,F,academia,"[[199.27193958]
 [196.98310614]
 [209.90529671]
 [209.90529671]
 [238.3483941 ]
 [238.3483941 ]
 [238.3483941 ]
 [234.25371135]
 [188.08766501]
 [182.73317429]
 [181.68070865]
 [184.8564315 ]
 [188.08766501]
 [192.48400577]
 [216.05599139]
 [224.97092666]
 [230.2293728 ]]",209.09,20.84
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F009_003.wav,F009,F,academia,"[[196.98310614]
 [206.29924935]
 [206.29924935]
 [206.29924935]
 [249.62087232]
 [249.62087232]
 [249.62087232]
 [185.92729391]
 [183.7917368 ]
 [184.8564315 ]
 [185.92729391]
 [189.17724576]
 [236.97560837]
 [245.33253515]]",212.62,26.34
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F009_004.wav,F009,F,academia,"[[195.84856693]
 [194.72056219]
 [213.57437667]
 [213.57437667]
 [248.18316189]
 [248.18316189]
 [248.18316189]
 [248.18316189]
 [195.84856693]
 [190.2731384 ]
 [189.17724576]
 [190.2731384 ]
 [191.37537948]
 [194.72056219]
 [228.90334919]
 [236.97560837]
 [241.11786904]]",215.83,23.96
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F009_005.wav,F009,F,academia,"[[194.72056219]
 [192.48400577]
 [209.90529671]
 [208.69633116]
 [251.06691133]
 [252.52132715]
 [252.52132715]
 [188.08766501]
 [185.92729391]
 [187.00435977]
 [192.48400577]
 [195.84856693]
 [251.06691133]
 [261.42647252]]",215.98,29.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F009_006.wav,F009,F,academia,"[[194.72056219]
 [194.72056219]
 [193.59905428]
 [208.69633116]
 [207.49432874]
 [208.69633116]
 [246.75373207]
 [248.18316189]
 [248.18316189]
 [248.18316189]
 [190.2731384 ]
 [190.2731384 ]
 [192.48400577]
 [194.72056219]
 [236.97560837]
 [248.18316189]]",215.76,24.29
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F009_007.wav,F009,F,academia,"[[198.12421766]
 [198.12421766]
 [198.12421766]
 [198.12421766]
 [206.29924935]
 [205.11105311]
 [206.29924935]
 [252.52132715]
 [252.52132715]
 [252.52132715]
 [189.17724576]
 [188.08766501]
 [191.37537948]
 [193.59905428]
 [196.98310614]
 [236.97560837]
 [252.52132715]]",212.73,24.43
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F009_008.wav,F009,F,academia,"[[199.27193958]
 [199.27193958]
 [199.27193958]
 [202.75515173]
 [242.51465064]
 [245.33253515]
 [251.06691133]
 [192.48400577]
 [190.2731384 ]
 [189.17724576]
 [193.59905428]
 [200.42631018]
 [249.62087232]
 [259.92076683]]",215.36,26.1
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F009_009.wav,F009,F,academia,"[[196.98310614]
 [196.98310614]
 [201.58736798]
 [252.52132715]
 [255.45548363]
 [191.37537948]
 [188.08766501]
 [190.2731384 ]
 [195.84856693]
 [278.57618025]
 [285.0875898 ]]",221.16,36.52
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F009_010.wav,F009,F,academia,"[[201.58736798]
 [201.58736798]
 [202.75515173]
 [202.75515173]
 [224.97092666]
 [224.97092666]
 [224.97092666]
 [223.67518947]
 [173.47629925]
 [171.48375401]
 [170.49608026]
 [171.48375401]
 [171.48375401]
 [173.47629925]
 [181.68070865]
 [171.48375401]]",193.27,21.78
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F010_001.wav,F010,F,academia,"[[182.73317429]
 [182.73317429]
 [187.00435977]
 [201.58736798]
 [201.58736798]
 [200.42631018]
 [164.68835786]
 [163.73982272]
 [166.60194441]
 [169.5140951 ]
 [170.49608026]
 [171.48375401]
 [172.47714929]
 [174.48123723]]",179.25,13.21
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F010_002.wav,F010,F,academia,"[[175.49199675]
 [187.00435977]
 [201.58736798]
 [201.58736798]
 [201.58736798]
 [163.73982272]
 [161.85911045]
 [161.85911045]
 [161.85911045]
 [163.73982272]
 [164.68835786]
 [173.47629925]]",176.54,16.12
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F010_003.wav,F010,F,academia,"[[176.50861155]
 [176.50861155]
 [177.53111553]
 [187.00435977]
 [205.11105311]
 [205.11105311]
 [170.49608026]
 [167.56705965]
 [166.60194441]
 [167.56705965]
 [167.56705965]
 [168.53776575]
 [169.5140951 ]
 [171.48375401]
 [172.47714929]]",176.64,12.32
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F010_004.wav,F010,F,academia,"[[175.49199675]
 [195.84856693]
 [211.12126572]
 [209.90529671]
 [207.49432874]
 [171.48375401]
 [169.5140951 ]
 [170.49608026]
 [173.47629925]
 [175.49199675]
 [176.50861155]
 [176.50861155]
 [177.53111553]
 [178.55954282]]",183.53,14.84
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F010_005.wav,F010,F,academia,"[[179.59392773]
 [179.59392773]
 [179.59392773]
 [211.12126572]
 [211.12126572]
 [209.90529671]
 [181.68070865]
 [177.53111553]
 [174.48123723]
 [175.49199675]
 [176.50861155]
 [178.55954282]
 [179.59392773]
 [179.59392773]
 [180.63430477]
 [180.63430477]]",184.73,12.62
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F010_006.wav,F010,F,academia,"[[181.68070865]
 [181.68070865]
 [198.12421766]
 [198.12421766]
 [207.49432874]
 [208.69633116]
 [207.49432874]
 [202.75515173]
 [178.55954282]
 [174.48123723]
 [174.48123723]
 [181.68070865]
 [182.73317429]
 [182.73317429]
 [182.73317429]
 [183.7917368 ]
 [185.92729391]]",189.01,11.56
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F010_007.wav,F010,F,academia,"[[184.8564315 ]
 [196.98310614]
 [196.98310614]
 [209.90529671]
 [209.90529671]
 [209.90529671]
 [206.29924935]
 [176.50861155]
 [175.49199675]
 [178.55954282]
 [182.73317429]
 [184.8564315 ]
 [185.92729391]
 [187.00435977]
 [187.00435977]
 [185.92729391]
 [185.92729391]]",190.87,11.47
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F010_008.wav,F010,F,academia,"[[187.00435977]
 [193.59905428]
 [192.48400577]
 [202.75515173]
 [202.75515173]
 [195.84856693]
 [188.08766501]
 [183.7917368 ]
 [180.63430477]
 [178.55954282]
 [177.53111553]
 [177.53111553]
 [180.63430477]
 [184.8564315 ]
 [185.92729391]
 [187.00435977]
 [188.08766501]]",187.48,7.65
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F010_009.wav,F010,F,academia,"[[182.73317429]
 [182.73317429]
 [181.68070865]
 [194.72056219]
 [194.72056219]
 [205.11105311]
 [203.92970037]
 [202.75515173]
 [171.48375401]
 [170.49608026]
 [174.48123723]
 [178.55954282]
 [188.08766501]
 [194.72056219]
 [201.58736798]]",188.52,11.62
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F010_010.wav,F010,F,academia,"[[199.27193958]
 [199.27193958]
 [199.27193958]
 [199.27193958]
 [198.12421766]
 [196.98310614]]",198.7,0.87
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F011_001.wav,F011,F,academia,"[[209.90529671]
 [209.90529671]
 [209.90529671]
 [218.56644108]
 [216.05599139]
 [213.57437667]
 [208.69633116]
 [205.11105311]
 [203.92970037]
 [205.11105311]
 [206.29924935]
 [207.49432874]
 [209.90529671]
 [214.81160044]
 [218.56644108]
 [222.38691517]
 [226.27416998]
 [234.25371135]
 [243.91952372]
 [252.52132715]
 [255.45548363]]",218.7,15.07
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F011_002.wav,F011,F,academia,"[[217.30759101]
 [214.81160044]
 [214.81160044]
 [216.05599139]
 [214.81160044]
 [213.57437667]
 [211.12126572]
 [207.49432874]
 [205.11105311]
 [202.75515173]
 [201.58736798]
 [201.58736798]
 [201.58736798]
 [202.75515173]
 [202.75515173]
 [201.58736798]
 [202.75515173]
 [203.92970037]
 [208.69633116]
 [214.81160044]
 [221.10606079]
 [227.58496291]]",209.48,7.34
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F011_003.wav,F011,F,academia,"[[209.90529671]
 [209.90529671]
 [208.69633116]
 [219.83258359]
 [219.83258359]
 [217.30759101]
 [214.81160044]
 [212.34427877]
 [208.69633116]
 [206.29924935]
 [202.75515173]
 [201.58736798]
 [200.42631018]
 [200.42631018]
 [200.42631018]
 [202.75515173]
 [205.11105311]
 [212.34427877]
 [218.56644108]
 [224.97092666]]",209.85,7.31
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F011_004.wav,F011,F,academia,"[[214.81160044]
 [214.81160044]
 [213.57437667]
 [221.10606079]
 [221.10606079]
 [219.83258359]
 [216.05599139]
 [212.34427877]
 [208.69633116]
 [205.11105311]
 [202.75515173]
 [200.42631018]
 [200.42631018]
 [200.42631018]
 [201.58736798]
 [203.92970037]
 [206.29924935]]",209.61,7.34
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F011_005.wav,F011,F,academia,"[[222.38691517]
 [221.10606079]
 [218.56644108]
 [219.83258359]
 [217.30759101]
 [214.81160044]
 [212.34427877]
 [208.69633116]
 [205.11105311]
 [202.75515173]
 [200.42631018]
 [199.27193958]
 [200.42631018]
 [202.75515173]
 [205.11105311]
 [208.69633116]
 [216.05599139]
 [224.97092666]
 [234.25371135]]",212.36,9.53
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F011_006.wav,F011,F,academia,"[[218.56644108]
 [217.30759101]
 [216.05599139]
 [223.67518947]
 [223.67518947]
 [223.67518947]
 [219.83258359]
 [216.05599139]
 [211.12126572]
 [206.29924935]
 [201.58736798]
 [199.27193958]
 [199.27193958]
 [200.42631018]
 [203.92970037]
 [207.49432874]
 [213.57437667]
 [218.56644108]
 [223.67518947]
 [226.27416998]]",213.52,8.94
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F011_007.wav,F011,F,academia,"[[223.67518947]
 [222.38691517]
 [216.05599139]
 [217.30759101]
 [214.81160044]
 [212.34427877]
 [209.90529671]
 [207.49432874]
 [206.29924935]
 [203.92970037]
 [203.92970037]
 [203.92970037]
 [205.11105311]
 [207.49432874]
 [213.57437667]
 [221.10606079]
 [228.90334919]
 [238.3483941 ]]",214.26,9.4
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F011_008.wav,F011,F,academia,"[[243.91952372]
 [226.27416998]
 [224.97092666]
 [222.38691517]
 [217.30759101]
 [212.34427877]
 [208.69633116]
 [207.49432874]
 [206.29924935]
 [205.11105311]
 [203.92970037]
 [203.92970037]
 [206.29924935]
 [208.69633116]
 [214.81160044]
 [223.67518947]
 [231.56307799]
 [241.11786904]]",217.16,12.27
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F011_009.wav,F011,F,academia,"[[224.97092666]
 [224.97092666]
 [223.67518947]
 [217.30759101]
 [217.30759101]
 [213.57437667]
 [208.69633116]
 [206.29924935]
 [205.11105311]
 [203.92970037]
 [203.92970037]
 [205.11105311]
 [207.49432874]
 [209.90529671]
 [214.81160044]
 [221.10606079]
 [228.90334919]
 [235.6107293 ]
 [242.51465064]
 [246.75373207]
 [251.06691133]]",219.67,14.12
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F011_010.wav,F011,F,academia,"[[223.67518947]
 [222.38691517]
 [238.3483941 ]
 [236.97560837]
 [236.97560837]
 [231.56307799]
 [176.50861155]
 [171.48375401]
 [171.48375401]
 [171.48375401]]",208.09,29.33
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F012_001.wav,F012,F,academia,"[[230.2293728 ]
 [231.56307799]
 [232.90450925]
 [232.90450925]
 [213.57437667]
 [216.05599139]]",226.21,8.14
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F012_002.wav,F012,F,academia,"[[238.3483941 ]
 [238.3483941 ]
 [209.90529671]
 [218.56644108]]",226.29,12.44
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F012_003.wav,F012,F,academia,"[[209.90529671]
 [238.3483941 ]
 [219.83258359]]",222.7,11.79
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F012_004.wav,F012,F,academia,[[241.11786904]],241.12,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F012_005.wav,F012,F,academia,"[[214.81160044]
 [213.57437667]]",214.19,0.62
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F012_006.wav,F012,F,academia,"[[207.49432874]
 [206.29924935]
 [193.59905428]]",202.46,6.29
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F012_007.wav,F012,F,academia,"[[207.49432874]
 [211.12126572]
 [211.12126572]
 [214.81160044]
 [207.49432874]]",210.41,2.73
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F012_008.wav,F012,F,academia,"[[216.05599139]
 [217.30759101]
 [213.57437667]]",215.65,1.55
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F012_009.wav,F012,F,academia,"[[199.27193958]
 [199.27193958]
 [196.98310614]
 [190.2731384 ]
 [189.17724576]
 [188.08766501]
 [187.00435977]
 [188.08766501]
 [190.2731384 ]
 [246.75373207]]",197.52,17.01
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F012_010.wav,F012,F,academia,"[[207.49432874]
 [207.49432874]
 [207.49432874]]",207.49,0.0
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F013_001.wav,F013,F,academia,"[[217.30759101]
 [252.52132715]
 [252.52132715]
 [249.62087232]]",242.99,14.88
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F013_002.wav,F013,F,academia,"[[202.75515173]
 [198.12421766]
 [198.12421766]
 [198.12421766]
 [195.84856693]
 [190.2731384 ]
 [187.00435977]
 [182.73317429]
 [181.68070865]
 [185.92729391]]",192.06,7.07
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F013_003.wav,F013,F,academia,"[[217.30759101]
 [203.92970037]
 [202.75515173]
 [200.42631018]
 [192.48400577]
 [188.08766501]
 [183.7917368 ]
 [180.63430477]
 [182.73317429]
 [198.12421766]
 [201.58736798]
 [205.11105311]
 [206.29924935]]",197.17,10.47
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F013_004.wav,F013,F,academia,"[[205.11105311]
 [206.29924935]
 [224.97092666]
 [224.97092666]
 [224.97092666]
 [224.97092666]
 [176.50861155]
 [172.47714929]
 [172.47714929]
 [172.47714929]
 [173.47629925]
 [174.48123723]
 [176.50861155]
 [181.68070865]
 [187.00435977]]",193.23,21.77
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F013_005.wav,F013,F,academia,"[[202.75515173]
 [211.12126572]
 [209.90529671]
 [209.90529671]
 [207.49432874]
 [201.58736798]
 [196.98310614]
 [192.48400577]
 [185.92729391]
 [181.68070865]
 [181.68070865]
 [183.7917368 ]
 [185.92729391]
 [185.92729391]
 [188.08766501]
 [187.00435977]]",194.52,10.63
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F013_006.wav,F013,F,academia,"[[202.75515173]
 [214.81160044]
 [213.57437667]
 [212.34427877]
 [211.12126572]
 [208.69633116]
 [208.69633116]
 [206.29924935]
 [202.75515173]
 [199.27193958]
 [195.84856693]
 [191.37537948]
 [189.17724576]
 [191.37537948]
 [192.48400577]
 [194.72056219]
 [196.98310614]
 [199.27193958]
 [202.75515173]
 [206.29924935]]",202.03,7.84
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F013_007.wav,F013,F,academia,"[[205.11105311]
 [209.90529671]
 [203.92970037]
 [203.92970037]
 [203.92970037]
 [201.58736798]
 [199.27193958]
 [195.84856693]
 [189.17724576]
 [184.8564315 ]
 [183.7917368 ]
 [183.7917368 ]
 [185.92729391]
 [187.00435977]
 [188.08766501]
 [189.17724576]
 [192.48400577]
 [192.48400577]]",194.46,8.33
/mnt/c/Users/ferre/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F013_008.wav,F013,F,academia,"[[203.92970037]
 [202.75515173]
 [218.56644108]
 [217.30759101]
 [217.30759101]
 [216.05599139]
 [209.90529671]
 [201.58736798]
 [195.84856693]
 [189.17724576]
 [184.8564315 ]
 [184.8564315 ]
 [190.2731384 ]
 [228.90334919]
 [238.3483941 ]]",206.65,15.61
