filepaths,users,genders,words,f0_prob,f0_mean,f0_std
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F003_009.wav,F003,F,academia,"[[221.78320728]
 [220.70660372]
 [250.01301907]
 [247.34165198]
 [234.54017771]
 [230.74050619]
 [226.62832274]
 [230.3850222 ]
 [230.51036081]
 [228.80711844]
 [226.01676769]
 [222.94559671]
 [220.85741499]
 [219.06994703]
 [217.30981939]
 [216.43489551]
 [215.8450867 ]
 [215.69849506]
 [215.93072743]
 [215.53313839]
 [214.36299076]
 [213.13944153]
 [210.60168533]
 [209.56237092]
 [208.79032087]
 [208.78766762]
 [209.04446527]
 [210.15031094]
 [211.22209895]
 [218.67459934]
 [219.95925114]
 [221.49633595]
 [223.91581103]
 [227.20459531]
 [230.54589896]
 [233.38011398]
 [236.49625513]
 [282.50874324]
 [286.58339196]
 [290.31271469]
 [293.51348504]
 [297.15414196]
 [312.88171536]
 [316.21799066]]",233.95,29.34
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F003_010.wav,F003,F,academia,"[[235.62615727]
 [260.89518273]
 [261.17420002]
 [261.62175849]
 [261.87292955]
 [259.30338543]
 [247.67366247]
 [245.7080233 ]
 [198.90920353]
 [196.19636011]
 [196.01298286]
 [196.41280488]
 [196.24168283]
 [196.62797406]
 [197.12390813]
 [197.19704574]
 [197.48216181]
 [198.84581346]]",222.5,29.07
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F004_001.wav,F004,F,academia,"[[226.39772043]
 [227.27076689]
 [226.61241938]
 [224.69660701]
 [222.53299422]
 [220.15241362]
 [225.88980088]
 [224.27006025]
 [223.85814782]
 [223.01815203]
 [221.45216925]
 [195.3828121 ]
 [194.32980583]
 [194.0923855 ]
 [195.04515743]
 [238.37573902]
 [236.81088307]
 [235.64002973]
 [235.7217383 ]
 [236.18670804]
 [236.27880571]
 [235.5867166 ]
 [232.47799287]
 [229.55166739]
 [227.74133217]
 [225.86878594]
 [223.72644096]
 [221.98029676]
 [220.20005378]
 [218.7367047 ]
 [215.22804137]
 [214.12249032]
 [213.39160098]
 [212.85454933]
 [212.28399778]
 [211.56254142]
 [210.73135337]
 [209.85418685]
 [209.03864557]
 [208.35543103]
 [207.52138234]
 [206.70819134]
 [205.67963638]
 [204.99575807]
 [205.21472886]
 [205.92487227]
 [207.20082992]
 [208.86510584]
 [211.42226697]
 [226.09382344]
 [227.98970999]
 [229.45144257]
 [231.46603342]
 [234.17937196]
 [244.370949  ]
 [248.19013784]
 [251.87334108]
 [255.26023512]
 [258.17842072]
 [259.75056989]
 [260.69495433]
 [262.07763663]]",223.72,16.6
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F004_002.wav,F004,F,academia,"[[219.0043877 ]
 [218.53507298]
 [217.66359475]
 [216.17234961]
 [212.72352136]
 [211.12513833]
 [210.08682238]
 [208.40678617]
 [205.59370999]
 [197.01214571]
 [194.21689192]
 [190.69363403]
 [188.1631566 ]
 [241.78572328]
 [240.9047417 ]
 [239.72354559]
 [238.08490394]
 [236.58765238]
 [235.1981903 ]
 [233.31510986]
 [231.89940626]
 [230.92183289]
 [230.21412918]
 [228.9247583 ]
 [226.58280795]
 [223.91446438]
 [221.31567137]
 [219.44297851]
 [218.09497374]
 [215.31659941]
 [214.22496118]
 [213.73719059]
 [213.2662883 ]
 [212.93255023]
 [212.58896996]
 [212.02966297]
 [211.58834152]
 [210.98347804]
 [210.09656076]
 [209.13528784]
 [208.22102432]
 [207.79061947]
 [207.42451362]
 [207.26129525]
 [207.31822642]
 [207.46710435]
 [208.45253304]
 [210.71422235]
 [229.57588593]
 [232.51333973]
 [234.66074431]
 [237.25116206]
 [239.95367391]
 [244.40502736]
 [247.55104841]
 [250.75492002]
 [253.4669199 ]
 [254.96101752]
 [256.09370199]
 [257.26037894]
 [258.12074904]
 [258.88328379]
 [261.72474203]]",223.87,18.06
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F004_003.wav,F004,F,academia,"[[213.63042489]
 [215.69962676]
 [215.08719533]
 [218.98417178]
 [217.05288554]
 [215.49573471]
 [196.7353543 ]
 [194.01231557]
 [191.00653365]
 [188.17519899]
 [186.48523551]
 [231.78919233]
 [230.68184154]
 [230.40422293]
 [230.1782074 ]
 [230.0217232 ]
 [230.2874613 ]
 [229.30527849]
 [228.63718898]
 [227.64990892]
 [227.03837456]
 [225.79491026]
 [224.01231562]
 [221.69998804]
 [219.61806867]
 [217.78690815]
 [215.55997751]
 [213.52102192]
 [211.68222477]
 [210.10861702]
 [209.18649201]
 [208.67460719]
 [207.95651457]
 [207.5136999 ]
 [207.33384268]
 [207.60448715]
 [207.93471152]
 [207.85394608]
 [207.5827368 ]
 [207.06077537]
 [206.59888284]
 [207.1113317 ]
 [208.12381371]
 [209.22678545]
 [211.16816494]
 [225.83755703]
 [227.68510043]
 [228.85077723]
 [230.48222613]
 [233.14462001]
 [246.67501054]
 [249.77005209]
 [252.9468828 ]
 [255.15704614]
 [256.42753716]
 [259.27035108]
 [262.48378367]
 [263.87473911]]",221.06,17.91
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F004_004.wav,F004,F,academia,"[[208.7986933 ]
 [210.88810072]
 [212.46271644]
 [218.57148341]
 [217.04158189]
 [215.4733978 ]
 [195.2201222 ]
 [193.35453117]
 [192.00615965]
 [190.22167053]
 [238.83003956]
 [238.71418718]
 [238.65293817]
 [237.8654122 ]
 [237.16998423]
 [236.04372131]
 [234.23346772]
 [231.92946916]
 [230.95774742]
 [229.21122685]
 [227.94872998]
 [226.2769839 ]
 [224.21053888]
 [221.60461251]
 [219.78668225]
 [218.58249915]
 [214.74089237]
 [213.12337929]
 [211.58820537]
 [210.6917275 ]
 [209.97110798]
 [209.41083698]
 [209.12806836]
 [208.56459121]
 [208.25029405]
 [208.16504589]
 [208.32995453]
 [208.80564942]
 [209.05163979]
 [209.4811163 ]
 [210.54316995]
 [226.70253467]
 [234.08050535]
 [236.39462183]
 [238.8573997 ]
 [240.04979604]
 [241.03573711]
 [241.9513744 ]
 [244.71450116]
 [248.06664071]
 [250.81804812]
 [252.76448406]
 [253.29465077]
 [253.66855814]
 [254.46025565]
 [255.3506247 ]
 [256.57808396]]",224.99,17.6
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F004_005.wav,F004,F,academia,"[[218.66185424]
 [219.27800998]
 [236.58910709]
 [234.2873569 ]
 [232.34187277]
 [232.11483139]
 [231.55953393]
 [198.58563537]
 [197.16865209]
 [195.75998466]
 [195.41647395]
 [238.23195882]
 [237.67760031]
 [236.7101    ]
 [236.19379711]
 [235.88771021]
 [235.76615284]
 [234.32968088]
 [233.15330115]
 [232.58813609]
 [231.47223705]
 [230.50279519]
 [229.37016929]
 [227.82110245]
 [226.59471131]
 [224.97953064]
 [223.01823336]
 [221.21404909]
 [219.73618396]
 [218.40205417]
 [215.71294915]
 [214.70271162]
 [213.79135806]
 [212.56842236]
 [211.26665876]
 [209.65118671]
 [208.13948027]
 [207.2675697 ]
 [206.51584123]
 [205.73929676]
 [205.62121195]
 [205.72091367]
 [206.45770054]
 [208.64292749]
 [239.89335099]
 [242.5381119 ]
 [244.41434966]
 [245.84793893]
 [248.31941157]
 [255.4754257 ]
 [257.95369728]
 [259.68848876]
 [261.60513366]
 [262.94403604]
 [262.53869902]]",226.88,17.86
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F004_006.wav,F004,F,academia,"[[216.84120736]
 [232.415443  ]
 [229.3611455 ]
 [227.7338727 ]
 [226.96896341]
 [225.60732168]
 [201.60070048]
 [198.95636045]
 [197.10105345]
 [195.89598924]
 [248.60330554]
 [247.79031667]
 [245.94185483]
 [243.74221065]
 [240.98950467]
 [238.53712535]
 [235.45891605]
 [233.37851749]
 [231.95618413]
 [231.16653776]
 [230.31144498]
 [228.64577614]
 [227.28106676]
 [225.54904517]
 [224.15603337]
 [222.95397458]
 [222.06612418]
 [220.96250467]
 [220.18533732]
 [219.69446333]
 [219.75588163]
 [219.18169851]
 [218.26282119]
 [214.57998815]
 [212.51774596]
 [210.87323402]
 [209.44950681]
 [208.7724574 ]
 [208.54970472]
 [208.96251289]
 [210.00264479]
 [211.68430647]
 [230.87299058]
 [244.16795494]
 [246.14881157]
 [247.68193168]
 [249.20976873]
 [252.39102839]
 [254.67935161]
 [256.70832944]
 [259.6370431 ]
 [262.98900932]
 [265.78256146]
 [269.0761763 ]
 [270.64247758]]",230.08,18.69
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F004_007.wav,F004,F,academia,"[[219.07023382]
 [218.07835706]
 [227.76943999]
 [225.50492916]
 [224.69406659]
 [223.52729994]
 [195.36484869]
 [193.09129642]
 [190.67678848]
 [236.81654324]
 [236.96143895]
 [236.32247231]
 [234.88252314]
 [234.13563024]
 [233.6280477 ]
 [233.1640416 ]
 [232.29437266]
 [231.59916271]
 [229.94840479]
 [228.85434888]
 [227.30082052]
 [225.84362187]
 [224.08137185]
 [222.47492451]
 [221.09540581]
 [220.13693659]
 [218.81236988]
 [216.02851999]
 [215.04276086]
 [214.50417947]
 [213.64075003]
 [212.49374756]
 [211.45867444]
 [210.29192944]
 [209.04656016]
 [207.59848775]
 [206.08768101]
 [205.08075578]
 [205.16751639]
 [205.64435846]
 [206.83544942]
 [208.70428847]
 [211.35316009]
 [253.49446637]
 [255.90908712]
 [258.17727014]
 [262.88975237]
 [266.61085375]
 [269.21164865]
 [272.2711349 ]
 [275.48356479]
 [278.71434839]]",226.88,21.23
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F004_008.wav,F004,F,academia,"[[215.23615061]
 [214.86875346]
 [237.6310075 ]
 [234.95126117]
 [231.34717743]
 [228.07473362]
 [226.20171955]
 [224.0525039 ]
 [189.37493272]
 [187.16272898]
 [185.6127357 ]
 [184.05951535]
 [228.06829077]
 [229.19582387]
 [230.35535787]
 [230.34853092]
 [230.31489249]
 [229.76091879]
 [229.2409015 ]
 [229.03579206]
 [228.03914031]
 [226.66505589]
 [224.95445825]
 [223.11653982]
 [222.00903921]
 [221.39934076]
 [220.97268224]
 [220.56984563]
 [219.56577915]
 [218.03717095]
 [216.08809332]
 [215.25572165]
 [214.64010846]
 [214.03116374]
 [213.68572876]
 [213.26677872]
 [213.04869016]
 [212.43853621]
 [211.32663441]
 [209.76437957]
 [208.02964736]
 [206.88934766]
 [206.65247203]
 [207.41189348]
 [208.58451064]
 [250.4789909 ]
 [254.22056139]
 [256.77907355]
 [259.59712004]
 [263.39922528]
 [266.7252702 ]
 [269.04611361]
 [270.7403493 ]
 [271.3957707 ]
 [271.89794241]
 [272.17412069]
 [272.88529497]]",227.56,22.61
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F004_009.wav,F004,F,academia,"[[214.4237444 ]
 [214.15001687]
 [233.48696216]
 [230.66518985]
 [230.22979385]
 [230.0300269 ]
 [229.27600072]
 [228.0170477 ]
 [196.78649346]
 [193.97518979]
 [192.08453717]
 [190.7773699 ]
 [189.32319473]
 [229.75646519]
 [229.6549956 ]
 [228.7774088 ]
 [227.16466548]
 [226.86955978]
 [226.90158016]
 [227.10110987]
 [227.0130471 ]
 [226.9766077 ]
 [226.65811546]
 [225.77268718]
 [224.48105534]
 [223.20311986]
 [221.16282188]
 [220.04383481]
 [219.2563187 ]
 [218.83949595]
 [218.81876664]
 [218.74760506]
 [217.96235265]
 [217.31382683]
 [216.2624902 ]
 [215.14647655]
 [214.53948124]
 [213.54368389]
 [211.7170655 ]
 [210.15541068]
 [208.94016357]
 [208.53586533]
 [209.91002421]
 [246.02463632]
 [248.22584981]
 [250.06723199]
 [251.91808048]
 [253.96162702]
 [256.39132748]
 [259.2226292 ]
 [262.16709758]
 [264.24822157]
 [265.0760868 ]
 [264.99720834]
 [263.99320991]
 [263.05694619]]",227.39,19.71
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F004_010.wav,F004,F,academia,"[[222.49597077]
 [221.9605028 ]
 [220.35577773]
 [237.45031243]
 [233.62515896]
 [228.50994592]
 [226.03551132]
 [224.19224196]
 [193.7681244 ]
 [192.34674404]
 [191.09541649]
 [189.92295303]
 [244.64844284]
 [244.88488354]
 [244.12832056]
 [243.47429693]
 [243.76877185]
 [244.14172603]
 [243.55310921]
 [241.28969485]
 [238.03549081]
 [235.90793771]
 [233.85019628]
 [232.67501677]
 [231.03151925]
 [229.45245922]
 [226.54296398]
 [223.46342287]
 [220.62833924]
 [218.11630918]
 [215.40946768]
 [212.42277732]
 [208.96057996]
 [206.1460494 ]
 [202.85740647]
 [199.69567252]
 [197.86745715]
 [196.49425025]
 [195.1866984 ]
 [193.76844579]
 [192.61528202]
 [191.72557978]
 [190.97147827]
 [190.42904438]
 [189.71701766]
 [188.97400809]
 [188.22676982]
 [187.88529812]
 [187.82984224]
 [187.91962993]
 [188.56139945]
 [190.64821754]
 [194.52781539]
 [196.49022356]
 [196.30697367]]",212.96,20.5
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F005_001.wav,F005,F,academia,"[[174.47311191]
 [174.68635658]
 [174.96344363]
 [175.85160475]
 [176.48858109]
 [176.80000355]
 [175.22728038]
 [203.20946712]
 [202.16656307]
 [200.76543287]
 [199.99701594]
 [200.24875354]
 [199.9248396 ]
 [199.45706333]
 [198.9109222 ]
 [198.79650069]
 [198.65690366]
 [198.22088066]
 [198.1678247 ]
 [222.40673082]
 [223.35793534]
 [223.27166601]
 [222.32288388]
 [220.20317129]
 [197.02875586]
 [182.70403811]
 [179.02642431]
 [176.35947043]
 [174.74820091]
 [173.80844088]
 [173.01727669]
 [173.21406111]
 [173.46094074]
 [173.65660077]
 [174.05301162]
 [174.65165158]
 [175.98987321]
 [177.52949711]
 [178.77231245]
 [180.89648581]
 [183.15265295]
 [185.8985957 ]
 [194.8176997 ]
 [198.32908435]
 [201.79277293]
 [205.72717412]
 [208.7520314 ]
 [211.49551317]
 [214.5432506 ]
 [218.29010495]
 [220.78381735]
 [223.24732847]
 [225.77553632]
 [227.83248949]
 [230.41400308]
 [231.61439196]
 [231.84449347]
 [231.01424456]
 [228.30941675]]",197.48,19.94
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F005_002.wav,F005,F,academia,"[[178.17986746]
 [178.21936572]
 [178.25324257]
 [178.10976081]
 [196.49508516]
 [196.21499612]
 [196.73226251]
 [197.99410267]
 [199.31071265]
 [199.59182218]
 [198.87922018]
 [197.88067851]
 [197.06652801]
 [197.02383499]
 [197.89744102]
 [197.98529607]
 [199.54034587]
 [221.24341674]
 [220.79333509]
 [219.51413108]
 [217.53452712]
 [214.60893382]
 [211.8067769 ]
 [209.60518466]
 [207.23685706]
 [200.52289132]
 [196.82085394]
 [184.8077583 ]
 [181.93959825]
 [178.69201104]
 [176.12164729]
 [174.37997791]
 [173.20046285]
 [172.66832544]
 [172.19776013]
 [172.63417083]
 [173.35589554]
 [173.99626326]
 [174.60924189]
 [176.23451515]
 [178.20249052]
 [180.44060091]
 [182.57362233]
 [184.29706977]
 [186.27530604]
 [188.5074813 ]
 [190.79539551]
 [193.28352768]
 [195.44782454]
 [196.86194171]
 [197.98668313]
 [198.80628332]
 [199.85834927]
 [201.66574494]
 [203.79563013]
 [205.25031427]
 [204.80885618]
 [202.65633248]]",192.78,13.66
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F005_003.wav,F005,F,academia,"[[178.3372932 ]
 [179.83079302]
 [180.79354341]
 [181.13151486]
 [180.44303822]
 [179.60669102]
 [180.23150681]
 [198.81934868]
 [198.36830946]
 [199.02724965]
 [201.36460865]
 [203.50928139]
 [203.82499782]
 [202.62958945]
 [200.34213625]
 [199.56009932]
 [199.89287032]
 [201.2278972 ]
 [202.38430503]
 [218.36529724]
 [218.77366997]
 [219.18321598]
 [218.69099737]
 [217.96375063]
 [216.78044895]
 [214.49388221]
 [211.52927284]
 [209.75943336]
 [208.36565573]
 [206.58994491]
 [203.88038614]
 [200.52940451]
 [197.67715696]
 [195.86388342]
 [193.69104487]
 [190.76518841]
 [187.16381163]
 [184.17447751]
 [181.41398721]
 [178.86135586]
 [177.30680876]
 [176.27988608]
 [175.5164548 ]
 [175.55551793]
 [176.07804389]
 [177.00081802]
 [178.18645312]
 [180.38365018]
 [182.72284022]
 [184.78239506]
 [186.91312054]
 [189.62136302]
 [191.64052693]
 [193.20396891]
 [194.51981512]
 [195.66237132]
 [196.42669802]
 [196.67252287]
 [196.54214799]
 [196.23000079]
 [196.30483009]
 [196.25308873]
 [196.44262583]
 [196.82792769]
 [197.26069393]
 [197.5373159 ]
 [197.41715078]
 [197.68353026]]",194.75,12.27
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F005_004.wav,F005,F,academia,"[[178.18426484]
 [179.62524233]
 [180.28293024]
 [180.56495753]
 [179.86052906]
 [204.81501372]
 [203.60480563]
 [202.16321396]
 [200.88252466]
 [201.04657925]
 [202.32254746]
 [203.27605518]
 [203.34576622]
 [202.51416315]
 [202.49093991]
 [206.26964286]
 [207.39272731]
 [208.76098886]
 [231.09136988]
 [232.52014247]
 [232.20815298]
 [231.24370309]
 [230.10602941]
 [227.79764082]
 [196.42767427]
 [184.36642386]
 [181.49448194]
 [178.30111331]
 [175.76464322]
 [174.63070434]
 [174.29803941]
 [174.00082963]
 [174.1202742 ]
 [174.9101511 ]
 [176.75301534]
 [178.60981113]
 [181.49981769]
 [183.92800495]
 [191.11788345]
 [194.81671476]
 [197.45069217]
 [199.4872628 ]
 [201.56442291]
 [204.1795259 ]
 [206.98394102]
 [209.40875379]
 [211.46549048]
 [214.0262395 ]
 [217.55568298]
 [219.95301268]
 [220.52488308]
 [219.63613934]]",199.03,17.88
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F005_005.wav,F005,F,academia,"[[180.42135758]
 [181.47524823]
 [181.55137621]
 [180.46313133]
 [178.97172208]
 [197.53148386]
 [196.17260377]
 [195.43478964]
 [196.45639706]
 [197.30381692]
 [197.63102249]
 [197.05337127]
 [196.17278854]
 [196.50483608]
 [197.90751972]
 [198.6185955 ]
 [200.30156271]
 [221.91510536]
 [222.98050927]
 [223.23757934]
 [223.57477919]
 [224.0423487 ]
 [224.40918217]
 [223.44745269]
 [222.07252391]
 [194.00554654]
 [190.54710422]
 [187.6966241 ]
 [185.73693858]
 [183.93184738]
 [182.08593497]
 [180.90954832]
 [180.03979903]
 [179.67939346]
 [179.28350465]
 [179.21258095]
 [179.70235727]
 [180.5655586 ]
 [182.10238726]
 [183.7971302 ]
 [185.63457865]
 [191.91019173]
 [195.03229837]
 [197.17134189]
 [199.04914515]
 [201.09514392]
 [203.64539538]
 [206.06024416]
 [207.74690333]
 [209.38172507]
 [211.19422553]
 [213.48636587]
 [215.50849468]
 [215.9901106 ]]",197.37,14.73
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F005_006.wav,F005,F,academia,"[[183.02406945]
 [183.52200494]
 [183.11620153]
 [198.30123301]
 [197.54488766]
 [197.7600103 ]
 [199.56318468]
 [201.45344636]
 [201.86136229]
 [200.92320276]
 [199.89217786]
 [199.76272282]
 [203.29539518]
 [204.92213411]
 [232.45153896]
 [233.44690159]
 [233.35508214]
 [232.36468809]
 [231.12065487]
 [229.15373884]
 [225.77730612]
 [211.30325749]
 [198.37458988]
 [194.98994789]
 [185.93524469]
 [183.79723631]
 [182.11288997]
 [180.46319644]
 [179.37057474]
 [178.90670572]
 [178.78558955]
 [179.40112796]
 [180.5635687 ]
 [182.40505814]
 [184.19276341]
 [203.46815878]
 [206.17150194]
 [208.48407721]
 [210.29602453]
 [212.52030337]
 [215.48544537]
 [218.50486313]
 [231.08625017]
 [235.03775509]
 [237.13385002]
 [237.16119201]
 [235.65007257]
 [234.14515222]]",205.38,19.73
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F005_007.wav,F005,F,academia,"[[198.91089405]
 [197.7944379 ]
 [197.20959001]
 [196.51038251]
 [196.71071447]
 [196.77479402]
 [196.58174008]
 [195.96897023]
 [195.66648664]
 [196.6523904 ]
 [197.78940894]
 [198.20582425]
 [199.63474437]
 [213.91330854]
 [215.9847093 ]
 [217.14830295]
 [217.39613547]
 [216.75159505]
 [215.10674421]
 [212.50495302]
 [210.07000028]
 [208.06295379]
 [205.99212332]
 [203.14332783]
 [199.56812563]
 [196.49351156]
 [190.12544304]
 [187.15639342]
 [185.27731654]
 [183.70865324]
 [182.30552292]
 [181.41405858]
 [181.1976864 ]
 [180.98322485]
 [181.21982674]
 [181.71740023]
 [183.20322866]
 [184.86413713]
 [187.48811929]
 [190.3875271 ]
 [193.63870888]
 [196.27329423]
 [198.3148288 ]
 [200.60471848]
 [203.48095373]
 [205.77002565]
 [207.24443963]
 [207.98128127]
 [208.48679652]
 [208.42240164]
 [207.91453531]
 [208.01990486]
 [208.09289398]
 [207.73053378]
 [206.07063754]
 [204.08467695]]",199.1,10.55
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F005_008.wav,F005,F,academia,"[[181.20367289]
 [182.84239585]
 [183.72090305]
 [183.87108688]
 [182.87278615]
 [205.11064176]
 [202.86408024]
 [200.56016941]
 [198.82758469]
 [199.09870745]
 [199.95391806]
 [199.95730154]
 [199.5087617 ]
 [199.6890703 ]
 [200.44073976]
 [201.88858722]
 [201.85604601]
 [225.3196052 ]
 [225.95660325]
 [225.11909437]
 [224.01548721]
 [223.08496305]
 [222.48748467]
 [221.2579936 ]
 [219.44474744]
 [196.8397604 ]
 [193.44134452]
 [190.36085058]
 [187.3855545 ]
 [185.67196871]
 [184.17207225]
 [182.84629334]
 [181.97095599]
 [181.84750809]
 [182.15644956]
 [182.77704001]
 [183.87271051]
 [185.01147581]
 [190.33404671]
 [193.45541269]
 [196.42983506]
 [198.76811622]
 [202.21384724]
 [205.91978523]
 [208.72333584]
 [210.60684273]
 [212.20310787]
 [213.54534795]
 [214.9010709 ]
 [216.289964  ]
 [217.63907674]
 [219.0184133 ]
 [219.61500849]
 [218.73455073]]",201.25,14.42
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/academia_F005_009.wav,F005,F,academia,"[[180.37113953]
 [180.53661009]
 [179.92515145]
 [179.0585258 ]
 [177.73236632]
 [194.51091233]
 [193.72134279]
 [193.96418709]
 [195.79468659]
 [197.39386992]
 [197.99209598]
 [198.0817353 ]
 [197.7080057 ]
 [197.58041621]
 [197.88834527]
 [198.09900749]
 [199.14366345]
 [216.54046298]
 [216.99696286]
 [216.9871911 ]
 [215.87735611]
 [214.328467  ]
 [212.57791076]
 [211.16618657]
 [209.41613649]
 [206.52723334]
 [199.41461017]
 [197.67991747]
 [195.8245862 ]
 [193.99190088]
 [192.09191476]
 [189.92521634]
 [187.83193497]
 [185.91554457]
 [184.81456179]
 [184.19885012]
 [184.05729015]
 [183.93954542]
 [184.42587173]
 [185.35252725]
 [187.39373074]
 [189.81787558]
 [192.95835579]
 [195.86662112]
 [197.58267071]
 [198.91306287]
 [199.775512  ]
 [200.5244459 ]
 [201.38981002]
 [202.55843356]
 [203.26556846]
 [203.2806871 ]
 [203.07340797]
 [203.05972675]
 [203.91745562]
 [205.23355385]
 [205.73688913]
 [204.72149549]
 [202.62155394]]",197.14,10.09
